Updated 3/22/2024,,,,,,,,
,"This information is being made available to facilitate the sharing of the quality, improved data that the Center for Responsive Politics works hard to provide.   Should you find this information useful, please consider supporting the work of the Center with a donation:  http://opensecrets.org/donate/  Whether you use this information to provide relevant links to our web site, www.OpenSecrets.org , or to use CRP's APIs, available at www.OpenSecrets.org/resources/create/apis.php , please make sure to credit the Center for Responsive Politics and/or OpenSecrets.org.  And remember, Federal law prohibits the use of contributor information for the purpose of soliciting contributions or for any commercial purpose.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,CID,CRPName,Party,DistIDRunFor,FECCandID,,,
,N00031128,"Gibbs, Bob",R,OH07,H0OH18077,,,
,N00049594,"Gibbs, John",R,MI03,H2MI03197,,,
,N00045123,"Giblin, Scott",R,CA04,H0CA05107,,,
,N00049191,"Gibson, Corey",R,WA04,H2WA14016,,,
,N00049277,"Gibson, James Francis",R,CA25,H2CA36454,,,
,N00048162,"Giglio, David",R,CA13,H2CA16134,,,
,N00051565,"Gilbert, Bill",3,RI02,H2RI02259,,,
,N00045288,"Gilbert, Hank",D,TX01,H0TX01108,,,
,N00048102,"Gilbert, Jeremy",R,IDS2,S2ID00111,,,
,N00049726,"Gilbert, Madison Gesiotto",R,OH13,H2OH09163,,,
,N00036982,"Giles, Dave",R,AZ04,H6AZ09010,,,
,N00049451,"Gill, Louis",D,CA23,H2CA23163,,,
,N00033038,"Gill, Ricky",R,CA05,H2CA10228,,,
,N00050425,"Gillen, Laura",D,NY04,H2NY04244,,,
,N00050722,"Gillespie, Patrick",R,TX33,H2TX33248,,,
,N00050295,"Gilsdorf, Gareth",I,AZ09,H2AZ09217,,,
,N00046394,"Gimenez, Carlos",R,FL28,H0FL26036,,,
,N00050731,"Giove, Salvador",D,UT04,H2UT04098,,,
,N00050314,"Gipson, Patrick Lee",R,CA30,H2CA30325,,,
,N00036109,"Girard, Yvonne",R,CAS1,S2CA00997,,,
,N00044848,"Girl, Maebe A.",D,CA30,H0CA28174,,,
,N00051091,"Giroux, Jenn",R,OH01,H2OH01202,,,
,N00050278,"Gitau, Benson",R,TX07,H2TX07143,,,
,N00049883,"Gizinski, Adam",R,VA10,H2VA05117,,,
,N00050637,"Glasser, Chris",D,MI04,H2MI04278,,,
,N00051743,"Gleason, Peter",D,NY10,H2NY10340,,,
,N00050024,"Glenn, Jo",D,OKS1,S2OK00178,,,
,N00048134,"Glines, Allen",D,UTS2,S2UT00302,,,
,N00034065,"Gluck, George",D,MD06,H2MD08175,,,
,N00049905,"Glumaz, Paul",R,WA07,H2WA07119,,,
,N00050141,"Godbee, Ralph L. Rev. Jr.",D,MI13,H2MI13238,,,
,N00051900,"Godette, Marla",I,IN02,H2IN02329,,,
,N00040945,"Godfrey, Aaron",D,OH13,H8OH16090,,,
,N00036129,"Godfrey, Curtis",D,IN07,H4IN07159,,,
,N00048158,"Godfrey, Marcus",L,CA01,H2CA01185,,,
,N00048455,"Godlewski, Sarah",D,WIS2,S2WI00359,,,
,N00051421,"Goldberg, Albert",R,NV03,H2NV03245,,,
,N00050385,"Goldberg, Bart",D,MI05,H2MI05176,,,
,N00041668,"Golden, Jared",D,ME02,H8ME02185,,,
,N00049821,"Golden, Priscilla",D,TX23,H2TX23157,,,
,N00051424,"Goldman, Dan",D,NY10,H2NY10308,,,
,N00051423,"Goldstein, Matthew",I,NY10,H2NY10290,,,
,N00046472,"Goldstein, Michael",R,CT04,H2CT04076,,,
,N00047670,"Gomez, Blanca",D,CA23,H0CA08226,,,
,N00040597,"Gomez, Jimmy",D,CA34,H8CA34266,,,
,N00044516,"Gonsalves, Mark",R,GA07,H2GA07154,,,
,N00046765,"Gonzales, Caesar",R,GA13,H2GA13111,,,
,N00045660,"Gonzales, Christopher",R,CA46,H0CA45160,,,
,N00050382,"Gonzales, Jericho",R,MI02,H2MI02157,,,
,N00044592,"Gonzales, Tony",R,TX23,H0TX35015,,,
,N00051919,"Gonzales, Victoria",I,NM01,H2NM01383,,,
,N00048757,"Gonzalez, Gilberto",D,PA02,H2PA02154,,,
,N00048896,"Gonzalez, Jesus",R,NY06,H2NY06173,,,
,N00049523,"Gonzalez, Patricia",R,FL24,H2FL24052,,,
,N00046165,"Gonzalez, Ryan",R,CO08,H0CO06135,,,
,N00038809,"Gonzalez, Vicente",D,TX34,H6TX15162,,,
,N00045557,"Good, Bob",R,VA05,H0VA05160,,,
,N00042237,"Gooden, Lance",R,TX05,H8TX05144,,,
,N00049452,"Goodman, David",I,CA26,H2CA26158,,,
,N00051340,"Goodman, Gavin",L,AL07,H2AL07181,,,
,N00049543,"Goodrum, Cassandra",D,IL01,H2IL01265,,,
,N00050452,"Goodwin, Alfe",R,PA05,H2PA05116,,,
,N00051219,"Goodwin, Greg",D,OR06,H2OR06132,,,
,N00043923,"Goodwin, Kathy",3,MI08,H8MI05124,,,
,N00049841,"Goodwin, Kelvin",R,TX30,H2TX30186,,,
,N00045817,"Gordon, Dan",R,WA10,H0WA08111,,,
,N00044564,"Gordon, Jacqueline",D,NY02,H0NY02192,,,
,N00050923,"Gordon, Pamela",R,OK02,H2OK02273,,,
,N00045764,"Gore, Laverne",R,OH11,H0OH11098,,,
,N00050786,"Gore, Rhonda",D,AL04,H2AL04097,,,
,N00051417,"Gorman, Gerold Lee",D,NV02,H2NV02569,,,
,N00045475,"Gorman, Jeff",R,CA19,H0CA20122,,,
,N00049725,"Gorman, Lynn",I,OH07,H2OH07217,,,
,N00049051,"Gorman, Mark",D,CA06,H2CA07125,,,
,N00046911,"Gorman, Meg",D,TN03,H0TN03452,,,
,N00030771,"Gosar, Paul",R,AZ09,H0AZ01259,,,
,N00050626,"Gotsch, Nathan",I,IN03,H2IN03228,,,
,N00036944,"Gottheimer, Josh",D,NJ05,H6NJ05171,,,
,N00050268,"Grabovsky, Angela",R,IN07,H2IN07179,,,
,N00050019,"Graham, Bill",3,OHS2,S2OH00485,,,
,N00048728,"Graham, Charles",D,NC07,H2NC09183,,,
,N00051818,"Graham, David",L,KSS2,S2KS00154,,,
,N00052081,"Graham, Devin Lance",R,LAS2,S2LA00200,,,
,N00045371,"Granda, Grace",I,FLS2,S2FL00425,,,
,N00048712,"Granger, Dustin",D,LA03,H2LA03089,,,
,N00008799,"Granger, Kay",R,TX12,H6TX12060,,,
,N00048393,"Grant, Steven B",I,FLS2,S2FL00508,,,
,N00048701,"Grassley, Caleb Alexander Madam",L,ID02,H2ID02174,,,
,N00001758,"Grassley, Chuck",R,IAS1,S0IA00028,,,
,N00049550,"Grasso, Gary",R,IL06,H2IL06124,,,
,N00036135,"Graves, Garret",R,LA06,H4LA06153,,,
,N00013323,"Graves, Sam",R,MO06,H0MO06073,,,
,N00050061,"Gray, Adam",D,CA13,H2CA13115,,,
,N00050762,"Gray, Alex",R,OKS2,S2OK00202,,,
,N00049096,"Gray, Antonio Darnell",D,GA13,H2GA13061,,,
,N00048328,"Gray, Chuck",R,WY01,H2WY01032,,,
,N00052073,"Gray, Edward A",I,FLS2,S2FL00771,,,
,N00048969,"Gray, Giulianna",R,CO08,H2CO08012,,,
,N00049899,"Gray, Molly",D,VT01,H2VT01068,,,
,N00039153,"Gray, Phil",L,TX06,H6TX01261,,,
,N00050674,"Gray, Steve",R,NJ04,H2NJ04223,,,
,N00048682,"Gray, Terence R Mr. I",D,FL10,H2FL10226,,,
,N00050513,"Gray-Jackson, Elvi",D,AKS2,S2AK00184,,,
,N00028418,"Grayson, Alan",D,FL10,H6FL08213,,,
,N00037444,"Grayson, Dena",D,FL08,H6FL09187,,,
,N00050922,"Grayson, Richard",D,OK04,H2OK04154,,,
,N00026686,"Green, Al",D,TX09,H4TX09095,,,
,N00049676,"Green, Curtis",D,NJ02,H2NJ02227,,,
,N00050266,"Green, Grace",R,IL11,H2IL11181,,,
,N00048707,"Green, Jennifer-Ruth",R,IN01,H2IN01172,,,
,N00050809,"Green, Karen",D,FL07,H2FL08139,,,
,N00041873,"Green, Mark",R,TN07,H8TN07076,,,
,N00048013,"Green, Steven",D,NY09,H2NY09136,,,
,N00029911,"Greene, Clifford Mark",R,WA09,H8WA08064,,,
,N00041063,"Greene, Joan",D,AZ05,H8AZ05154,,,
,N00044701,"Greene, Marjorie Taylor",R,GA14,H0GA06192,,,
,N00051339,"Greer, Phillip Joseph",L,AL05,H2AL05227,,,
,N00049137,"Greeson, Jeffrey",R,NH02,H2NH02237,,,
,N00048181,"Gregg, Perry",D,FL08,H2FL08097,,,
,N00031977,"Gregory, Jeff",R,NC10,H0NC10177,,,
,N00051185,"Gregory, Justin",R,KY03,H2KY03255,,,
,N00048413,"Greitens, Eric",R,MOS1,S2MO00536,,,
,N00051161,"Grellner, Randy",R,OKS2,S2OK00251,,,
,N00047272,"Grey Bull, Lynnette",D,WY01,H0WY01036,,,
,N00048844,"Greywolf, Justin",L,WA08,H2WA08190,,,
,N00049603,"Griffie, Michael",D,MI13,H2MI13212,,,
,N00047104,"Griffin, Jim",R,CT01,H2CT01221,,,
,N00051335,"Griffin, Karyn",I,AK01,H2AK00465,,,
,N00050133,"Griffin, Lance",R,MD02,H2MD03200,,,
,N00032210,"Griffin, Morris",D,CA44,H0CA33158,,,
,N00048429,"Griffin, Peter",3,NVS2,S2NV00282,,,
,N00051404,"Griffin, Thomas",R,MS03,H2MS03169,,,
,N00032029,"Griffith, Morgan",R,VA09,H0VA09055,,,
,N00047637,"Griffith, William",D,CA47,H2CA47162,,,
,N00048422,"Griffiths, Benjamin",R,NCS2,S2NC00448,,,
,N00013262,"Griggs, Joyce",D,GA01,H0GA01029,,,
,N00025284,"Grijalva, Raul M",D,AZ07,H2AZ07070,,,
,N00042410,"Grimes, Demetries",R,FL15,H8FL26054,,,
,N00049642,"Grooms, Matt",D,NC04,H2NC04143,,,
,N00044975,"Gross, Al",I,AK01,H2AK01166,,,
,N00050098,"Grossman, Kyle",L,IA04,H2IA04133,,,
,N00036409,"Grothman, Glenn",R,WI06,H4WI06048,,,
,N00047477,"Gruenhagen, Alycia",D,MN07,H0MN07125,,,
,N00012707,"Grundmann, Don",I,CAS1,S4CA00332,,,
,N00050115,"Gryder, Scott",R,IL14,H2IL14102,,,
,N00051718,"Guenther, John",R,WAS2,S2WA00510,,,
,N00048005,"Guerrero, Selinda",D,NM01,H2NM01201,,,
,N00042458,"Guest, Michael",R,MS03,H8MS03125,,,
,N00031378,"Guillemette, Joanne",R,IL16,H0IL01145,,,
,N00047735,"Guillory, Allen",R,LA05,H0LA05179,,,
,N00049169,"Guillory, Brett",R,TX38,H2TX02367,,,
,N00048994,"Gunby, Trish",D,MO02,H2MO02201,,,
,N00051466,"Gungurstein, Shoshana",I,AKS2,S2AK00218,,,
,N00036322,"Gustafson, Claire",R,NJ01,H4NJ01118,,,
,N00050578,"Gustafson, Corey",R,CA50,H2CA50232,,,
,N00029675,"Guthrie, Brett",R,KY02,H8KY02031,,,
,N00051196,"Gutierrez, Marco",D,NC11,H2NC11270,,,
,N00043674,"Gutierrez, Paul",R,CAS1,S2CA00849,,,
,N00048962,"Gutierrez, Rex Dale Alexander",R,CA33,H2CA31158,,,
,N00049752,"Guyett, Matthew",R,PA15,H2PA15115,,,
,N00051884,"Guzman, Alixandria",3,AZ08,H2AZ08219,,,
,N00049799,"Haddad, Roberto",D,TX15,H2TX15153,,,
,N00051623,"Haderlein, Elizabeth",D,IL16,H2IL16156,,,
,N00049132,"Haff, Grayson",R,NC13,H2NC13177,,,
,N00031390,"Hagedorn, Jim",R,MN01,H0MN01045,,,
,N00049197,"Hageman, Harriet",R,WY01,H2WY00166,,,
,N00050863,"Hagg, Jacob",R,MI07,H2MI07131,,,
,N00049264,"Hagglund, Bob",R,WAS2,S2WA00429,,,
,N00048736,"Hahn, Kara",D,NY01,H2NY01117,,,
,N00042040,"Hahn, Pat",R,NYS2,S8NY00199,,,
,N00051287,"Hahn, Pat",R,NY01,H2NY01240,,,
,N00050195,"Haire, Marvin Jonathan",D,TX36,H2TX36142,,,
,N00048773,"Hajjar, Jafar",R,TX07,H2TX07085,,,
,N00050569,"Hakami, Ariana",R,CA36,H2CA36496,,,
,N00051792,"Hakola, Liz",3,MI01,H2MI01167,,,
,N00050130,"Halbleib, Conor",D,KY05,H2KY05177,,,
,N00051023,"Halcro, Andrew",R,AK01,H2AK01224,,,
,N00049884,"Hale, Merritt",R,VA06,H2VA06206,,,
,N00046975,"Hall, Julie",R,MA04,H0MA04259,,,
,N00050122,"Hall, Matt",D,IN05,H2IN05157,,,
,N00050231,"Hall, Myron",R,CAS1,S2CA01185,,,
,N00051895,"Hall, William",L,CT02,H2CT02203,,,
,N00050566,"Hallman, Wes",R,CA28,H2CA28188,,,
,N00051415,"Halter, Alexander",R,NJ11,H2NJ11269,,,
,N00050036,"Hamblin, Laird Fetzer",R,UTS2,S2UT00377,,,
,N00048548,"Hamdan, Benine",R,NY10,H2NY10134,,,
,N00048596,"Hamilton, Jane",D,TX30,H2TX30137,,,
,N00051271,"Hamilton, Michaelangelo Collins",D,FL23,H2FL23153,,,
,N00051249,"Hamilton, Paul V",R,KYS2,S2KY00186,,,
,N00044486,"Hamilton, Tamika",R,CA06,H0CA03128,,,
,N00047789,"Hamilton, Wendy",D,DC00,H2DC01011,,,
,N00051007,"Hammond, Alyssia",D,NCS2,S2NC00737,,,
,N00043458,"Hammond, Larry Guy",L,SC07,H8SC07071,,,
,N00049427,"Hampson, Beth",D,CA02,H2CA02225,,,
,N00048421,"Hamrick, Jenna",D,NCS2,S2NC00430,,,
,N00049467,"Hancock, Adam",R,CA45,H2CA45182,,,
,N00049143,"Hanifan, Timothy",D,NV02,H2NV02502,,,
,N00049384,"Hanks, Ron",R,COS1,S2CO00233,,,
,N00051731,"Hannoush, Joe",L,FL06,H2FL06216,,,
,N00051745,"Hano, Michael",D,NY13,H2NY13179,,,
,N00051409,"Hansel, George",R,NH02,H2NH02294,,,
,N00048324,"Hansen, Aaron",R,WA06,H2WA06160,,,
,N00051418,"Hansen, Brian",D,NV02,H2NV02577,,,
,N00051017,"Hansen, Jimmy",L,UTS2,S2UT00427,,,
,N00048868,"Hanson, Meagan",R,GA06,H2GA06172,,,
,N00030240,"Hanson, Tom",R,IL05,H8IL05073,,,
,N00051505,"Hanson, Tommy",R,IL05,H2IL05241,,,
,N00048207,"Hanusa, Mary Ann",R,IA03,H2IA03093,,,
,N00049256,"Harbick, Darin",R,ORS2,S2OR00168,,,
,N00046183,"Harbin, Blake",R,GA06,H0GA06200,,,
,N00046904,"Harbour, Joanna",R,OR03,H0OR03174,,,
,N00048221,"Harden, Dave",D,MD01,H2MD01238,,,
,N00025346,"Hardenbrook, Jeff",D,OH10,H2OH08058,,,
,N00040853,"Harder, Josh",D,CA09,H8CA10126,,,
,N00049739,"Harder, Kathleen",D,OR06,H2OR06074,,,
,N00035628,"Hardy, Cresent",R,NV01,H2NV01330,,,
,N00048504,"Hardy, Omari",D,FL20,H2FL20217,,,
,N00049722,"Harman, Matt",D,OH07,H2OH07183,,,
,N00006054,"Harmon, Mark",D,TN02,H2TN02120,,,
,N00046836,"Haro, Osbert",D,TX34,H0TX34018,,,
,N00049336,"Harp, Suzanne",R,TX03,H2TX03282,,,
,N00051618,"Harper, Jack",R,AZ09,H2AZ09258,,,
,N00051713,"Harper, Jesse",3,SCS1,S2SC00194,,,
,N00049788,"Harper, John",R,TX04,H2TX04140,,,
,N00048643,"Harper, Kenneth",R,NCS2,S2NC00521,,,
,N00044914,"Harper, Morgan",D,OHS2,S2OH00469,,,
,N00050144,"Harrigan, Pat",R,NC14,H2NC13243,,,
,N00029147,"Harris, Andy",R,MD01,H8MD01094,,,
,N00050193,"Harris, James Frank",R,TX30,H2TX30244,,,
,N00049522,"Harris, Kevin",D,FL24,H2FL24045,,,
,N00025532,"Harris, Ron",D,MOS1,H2MO06194,,,
,N00051699,"Harris, Ronald",D,MOS1,S2MO00742,,,
,N00029521,"Harris, Thomas",R,MD03,H8MD07091,,,
,N00050701,"Harris-Till, Joshua",D,OK05,H2OK05169,,,
,N00048296,"Harrison, Brian",R,TX06,H2TX06269,,,
,N00049826,"Harrison, Raven",R,TX26,H2TX26200,,,
,N00049432,"Harrison, Sean",R,CA13,H2CA10210,,,
,N00049611,"Harshaw, Ronald",D,MO01,H2MO01187,,,
,N00046688,"Harshbarger, Diana",R,TN01,H0TN01118,,,
,N00047412,"Hart, Cody",R,WA02,H0WA02221,,,
,N00047790,"Hartpence, Kenneth",R,FL18,H2FL09152,,,
,N00050730,"Hartwick, Steve",D,UT02,H2UT02480,,,
,N00031005,"Hartzler, Vicky",R,MOS1,S2MO00593,,,
,N00048711,"Harvey, Stephen",R,KY02,H2KY02133,,,
,N00052068,"Harvey, Tom",I,COS1,S2CO00332,,,
,N00045944,"Harvey-Hall, Phyllis",D,AL02,H0AL02202,,,
,N00050472,"Harwell, Beth",R,TN05,H2TN05404,,,
,N00051722,"Hash, Martin",I,WAS2,S2WA00551,,,
,N00038397,"Hassan, Maggie",D,NHS1,S6NH00091,,,
,N00048869,"Hasso, Nicole",R,IA03,H2IA03101,,,
,N00048233,"Hastings, Michael",R,MN01,H2MN01140,,,
,N00048697,"Hatcher, Phyllis D",D,GA10,H2GA10208,,,
,N00049038,"Hathaway, Quintessa",D,AR02,H2AR02095,,,
,N00050832,"Hathaway-Altman, Susan",R,IL11,H2IL11264,,,
,N00050883,"Haugen, Mark",D,ND01,H2ND01014,,,
,N00048634,"Hauskins, Daniel Jr",3,ILS2,S2IL00176,,,
,N00050363,"Hausman, Matt",R,IL13,H2IL13195,,,
,N00048177,"Hawk, Danielle",D,FL03,H2FL03163,,,
,N00047911,"Hawkins, Brian",R,CA25,H2CA01177,,,
,N00050822,"Hawkins, Dominika",R,GA13,H2GA13137,,,
,N00046555,"Hawkins, Reba",R,MDS2,S2MD00578,,,
,N00049730,"Hawkins, Shay",R,OH13,H2OH13231,,,
,N00045124,"Hayden, Alison",R,CA14,H0CA15247,,,
,N00051897,"Hayden, Keith R Jr",I,FL18,H2FL18138,,,
,N00043421,"Hayes, Jahana",D,CT05,H8CT05245,,,
,N00048648,"Hayes, James",R,PAS1,S2PA00497,,,
,N00049747,"Hayes, John",R,PA05,H2PA05090,,,
,N00050352,"Haygood, James",R,GA14,H2GA14135,,,
,N00048148,"Hays, Lauren",D,AR03,H2AR03283,,,
,N00050088,"Hayslett, Kevin",R,FL13,H2FL13287,,,
,N00046243,"Haywood, Lee",R,NC06,H0NC06241,,,
,N00049678,"Healey, Bob",R,NJ03,H2NJ03258,,,
,N00050580,"Heaton, Andrew",R,CO05,H2CO05240,,,
,N00050690,"Heberling, Martin",D,OH05,H2OH05070,,,
,N00050111,"Heeg, Andrea",R,IL11,H2IL11165,,,
,N00029159,"Heimlich, Phil",R,OH08,H2OH08082,,,
,N00041230,"Heineman, Aaron",3,UT03,H8UT03329,,,
,N00047080,"Heines, Matt",R,WA01,H0WA01140,,,
,N00051330,"Heintz, Ted",I,AK01,H2AK00416,,,
,N00050372,"Heiwig, Daniel",R,IN09,H2IN09282,,,
,N00047779,"Helali, Christopher",3,VTS2,S2VT00284,,,
,N00050617,"Heldut, Andrew",D,IL09,H2IL09144,,,
,N00051667,"Helling, Steve",D,WY01,H2WY00174,,,
,N00045240,"Helmick, Charlie",R,IL17,H0IL17091,,,
,N00049129,"Helms, Teresa",R,NC09,H2NC09191,,,
,N00048749,"Hemphill, James",R,OH11,H2OH11250,,,
,N00050147,"Hendler, Reuven",D,NJ03,H2NJ03274,,,
,N00050998,"Hendricks, Daniel",R,COS1,S2CO00282,,,
,N00049609,"Hendricks, Jeanne",D,MN06,H2MN06214,,,
,N00049773,"Hendry, Bob",R,TN08,H2TN08150,,,
,N00049896,"Henley, John",R,VA10,H2VA10232,,,
,N00047844,"Henley, Ronnie",I,TN08,H2TN08200,,,
,N00048874,"Henning, Christopher",R,KY02,H2KY02141,,,
,N00048320,"Hennrich, Brent",D,WA03,H2WA03134,,,
,N00051820,"Henry, Chris",3,ORS2,S2OR00234,,,
,N00048098,"Henry, Juli",R,COS1,S2CO00159,,,
,N00050753,"Henry, Will",L,IN02,H2IN02311,,,
,N00048974,"Henson, Audrey",R,FL13,H2FL13279,,,
,N00051131,"Hercules, Rhonda",R,WV02,H2WV02217,,,
,N00047849,"Herle, Dhruva",D,CAS1,S2CA00930,,,
,N00040829,"Hern, Kevin",R,OK01,H8OK01157,,,
,N00051509,"Hernandez, Bob",D,KS04,H2KS04149,,,
,N00048468,"Hernandez, Daniel",D,AZ06,H2AZ02345,,,
,N00049712,"Hernandez, Miguel",R,NY14,H2NY14144,,,
,N00049443,"Hernandez, Peter",R,CA18,H2CA18163,,,
,N00051243,"Hernandez, Salomon Sr.",I,FLS2,S2FL00722,,,
,N00041454,"Herrell, Yvette",R,NM02,H8NM02156,,,
,N00048509,"Herring, Wade",D,GA01,H2GA01249,,,
,N00034218,"Herrod, Chris",R,UT03,H2UT03330,,,
,N00051899,"Hershey, Edward",3,IL04,H2IL04178,,,
,N00048534,"Hess, Bo",D,NC11,H2NC11197,,,
,N00050879,"Heuer, Mitch",R,MT01,H2MT01136,,,
,N00049095,"Heussner, Todd",R,GA10,H2GA10265,,,
,N00051793,"Hewer, Nathan",L,MI02,H2MI02181,,,
,N00043907,"Hewett, Don",R,WA10,H2WA10063,,,
,N00044876,"Hibbitts, William",D,KY05,H0KY05148,,,
,N00027060,"Higgins, Brian M",D,NY26,H4NY27076,,,
,N00039953,"Higgins, Clay",R,LA03,H6LA03148,,,
,N00051181,"Higgins, Eileen",D,FL27,H2FL27097,,,
,N00005076,"Higgins, Jim",L,MO08,H2MO02078,,,
,N00049011,"Hildner, Jonathan",D,TX31,H2TX31150,,,
,N00049069,"Hill, Christopher",R,DE01,H2DE01039,,,
,N00035792,"Hill, French",R,AR02,H4AR02141,,,
,N00051434,"Hill, Ken",D,SC04,H2SC04170,,,
,N00049904,"Hill, Natasha",D,WA05,H2WA05105,,,
,N00032983,"Hill, Sid",I,AKS2,S0AK00162,,,
,N00048855,"Hill, Steve",D,CA27,H2CA25234,,,
,N00049789,"Hill, Tartisha",D,TX05,H2TX05246,,,
,N00051035,"Hill, Tony",D,FL04,H2FL04195,,,
,N00049838,"Hill, Vonciel Jones",D,TX30,H2TX30152,,,
,N00042852,"Hilliard, Jerry",D,MI02,H2MI02173,,,
,N00029070,"Himes, Jim",D,CT04,H8CT04172,,,
,N00045007,"Hindle, Chris",R,AZ06,H0AZ07090,,,
,N00047993,"Hines, Bo",R,NC13,H2NC05157,,,
,N00050207,"Hinsdale, Kesha Ram",D,VT01,H2VT00144,,,
,N00044521,"Hinson, Ashley",R,IA02,H0IA01174,,,
,N00048294,"Hinterlong, Matt",D,TX06,H2TX06244,,,
,N00051719,"Hirt, Bill",R,WAS2,S2WA00528,,,
,N00049677,"Hitchner, Scott Jr",R,NJ02,H2NJ02235,,,
,N00048182,"Hites, Becky",R,FL09,H2FL09178,,,
,N00048715,"Hobson, Etha",3,MI08,H2MI05168,,,
,N00049247,"Hockstedler, Bill",R,NVS2,S2NV00332,,,
,N00048469,"Hodge, Jevin",D,AZ01,H2AZ06221,,,
,N00051004,"Hodges, Bradley",I,ILS2,S2IL00275,,,
,N00049412,"Hodges, Monte",D,AR01,H2AR01113,,,
,N00051927,"Hoeppner, Christopher",3,PA03,H2PA03160,,,
,N00031688,"Hoeven, John",R,NDS1,S0ND00093,,,
,N00052090,"Hoffman, Shane",I,OHS2,S2OH00576,,,
,N00046210,"Hoffman, Vanessa",R,MD05,H0MD05241,,,
,N00044046,"Hofsheier, Rick",I,OR01,H0OR01145,,,
,N00050196,"Hogan, David",R,TX38,H2TX38072,,,
,N00051626,"Hoggatt, Holden",R,LA03,H2LA03121,,,
,N00049242,"Hoh, Matthew",3,NCS2,S2NC00562,,,
,N00049834,"Hohman, Eric",R,TX28,H2TX28131,,,
,N00048748,"Holden, Steven",D,NY24,H2NY24127,,,
,N00036798,"Holder, Bryan",3,IA04,H4IA03149,,,
,N00048394,"Holic, Jason",I,FL10,H2FL10291,,,
,N00003754,"Holland, George",D,IN06,H6IN06024,,,
,N00050761,"Holland, Luke",R,OKS2,S2OK00194,,,
,N00049393,"Holland, Mark",D,KSS2,S2KS00113,,,
,N00051010,"Holley, Adam",R,OKS2,S2OK00244,,,
,N00052133,"Hollie, Derrick",R,VA04,H4VA04082,,,
,N00050142,"Hollier, Adam",D,MI13,H2MI13246,,,
,N00038429,"Hollingsworth, Trey",R,IN09,H6IN09176,,,
,N00049751,"Hollister, Bob",D,PA11,H2PA11114,,,
,N00047976,"Hollister, Jessica Hosinger",D,LA05,H2LA05175,,,
,N00038415,"Holloway, LaShonda",D,FL04,H6FL05193,,,
,N00048483,"Holman Leak, Barrett",D,CA51,H2CA53020,,,
,N00034227,"Holmes, Greg",D,MD04,H2MD04240,,,
,N00047909,"Holmes, Jim",D,AZ08,H2AZ08169,,,
,N00048189,"Holness, Dale",D,FL20,H2FL20159,,,
,N00049251,"Holt, Mike",R,OHS2,S2OH00451,,,
,N00001097,"Holtzman, Elizabeth",D,NY10,H2NY10316,,,
,N00051168,"Holyk, Isaac",R,WAS2,S2WA00460,,,
,N00051041,"Holzhauer, Hava",D,FL23,H2FL22205,,,
,N00048997,"Honeycutt, Rod",R,NC11,H2NC11247,,,
,N00047878,"Hood, Gerald",R,TN04,H2TN04274,,,
,N00029568,"Hood, Ron",R,OH15,H0OH18101,,,
,N00049309,"Hook, Louis",R,MS04,H2MS04290,,,
,N00050866,"Hooper, James",R,MI12,H2MI12198,,,
,N00051930,"Hooper, Steven",I,TN07,H2TN07210,,,
,N00047252,"Hopkins, Rhonda",R,OK02,H0OK02244,,,
,N00050447,"Hoppe, Garrett",R,OR04,H2OR04178,,,
,N00041394,"Horn, Kendra",D,OKS2,S2OK00228,,,
,N00050022,"Horn, Madison",D,OKS1,S2OK00152,,,
,N00025924,"Horning, Andy",L,IN08,H2IN08185,,,
,N00033638,"Horsford, Steven",D,NV04,H2NV04011,,,
,N00047927,"Hosanna, Judah",R,CA52,H2CA52147,,,
,N00048500,"Hotchkiss, Christian",D,FL13,H2FL13238,,,
,N00037427,"Houchin, Erin",R,IN09,H6IN09143,,,
,N00040949,"Houlahan, Chrissy",D,PA06,H8PA06087,,,
,N00047786,"Houlahan, Stephen",D,CA48,H2CA50174,,,
,N00051129,"Houser, James Edwin",R,WV01,H2WV01144,,,
,N00048043,"Howard, Eugene",D,TX14,H2TX22159,,,
,N00007787,"Howard, Jim",3,OR04,H8OR04084,,,
,N00050348,"Howard, Jon Gregory",R,GA09,H2GA09242,,,
,N00051642,"Howard, Michael",D,MO06,H2MO06244,,,
,N00049335,"Howard, Taffy",R,SD01,H2SD01041,,,
,N00051325,"Howe, John",3,AK01,H2AK00366,,,
,N00049146,"Howe, Jonathan",L,NY14,H2NY14102,,,
,N00001821,"Hoyer, Steny H",D,MD05,H2MD05155,,,
,N00049734,"Hoyle, Val",D,OR04,H2OR04095,,,
,N00051206,"Hoylman, Brad",D,NY10,H2NY10233,,,
,N00047935,"Hrezi, Muad",D,CT01,H2CT01205,,,
,N00041713,"Hubbard, Garry",3,VA02,H8VA02087,,,
,N00048163,"Hubbard, Lourin",D,CA22,H2CA22165,,,
,N00051901,"Hubbard, Mike",I,IN02,H2IN02337,,,
,N00044231,"Hubbard, Peggy",R,ILS2,S0IL00501,,,
,N00051654,"Hubbard, Steven Erich Mr.",D,TN06,H2TN43017,,,
,N00049177,"Huckabee, Scott",R,TX18,H2TX18181,,,
,N00047991,"Hudson, Jesse Graham",I,MS04,H2MS04241,,,
